country,lat,lon,year,gen,r6_rust_se,season,lod,r6_bb_sev,r6_bp_sev,r6_bs_sev,r6_bts_sev,r6_clb_sev,r6_dm_sev,r6_mls_sev,r6_fels_se,r6_rlb_sev,r6_rust_rr,r6_others,env,loc,flw_cl,pub_cl,sowing,harvest,rainfed,source,company,check,pl_emerg_c,pl_emerg_p,flw_days,ndm,podding_ma,pod_shatte,ph_r8,w100g,gy,prot,oil,elev
Zimbabwe,-17.662,31.236,2020,G219,0,2,0,4,0,0,0,0,3,0,0,2,0,0,E0182,L044,NA,NA,12/16/2020,5/15/2021,Rainfed,International Institute of Tropical Agriculture IITA,Public,0,0,0,51,118.6666667,0,0,96,23,3135.84,NA,NA,1341
Zimbabwe,-17.662,31.236,2020,G233,0,2,0,3,0,0,0,0,3,0,0,3,0,0,E0182,L044,NA,NA,12/16/2020,5/15/2021,Rainfed,International Institute of Tropical Agriculture IITA,Public,0,0,0,41.66666667,117.3333333,0,0,103.6666667,19.66666667,3160.743333,NA,NA,1341
Zimbabwe,-17.662,31.236,2020,G235,0,2,0,2,0,0,0,0,2,0,0,2,0,0,E0182,L044,NA,NA,12/16/2020,5/15/2021,Rainfed,International Institute of Tropical Agriculture IITA,Public,0,0,0,57,133.3333333,0,0,98.33333333,17.33333333,3662.196667,NA,NA,1341
Zimbabwe,-17.662,31.236,2020,G241,0,2,0,4,0,0,0,0,3,0,0,2,0,0,E0182,L044,NA,NA,12/16/2020,5/15/2021,Rainfed,International Institute of Tropical Agriculture IITA,Public,0,0,0,49.66666667,114,0,0,105,16.66666667,2386.126667,NA,NA,1341
Zimbabwe,-17.662,31.236,2020,G244,0,2,0,3,0,0,0,0,3,0,0,2,0,0,E0182,L044,NA,NA,12/16/2020,5/15/2021,Rainfed,International Institute of Tropical Agriculture IITA,Public,0,0,0,53,108,0,0,103.3333333,18.33333333,3563.036667,NA,NA,1341
Zimbabwe,-17.662,31.236,2020,G365,0,2,0,4,0,0,0,0,3,0,0,2,0,0,E0182,L044,NA,NA,12/16/2020,5/15/2021,Rainfed,Department of Agricultural Research Services DARS,Public,0,0,0,46,100,0,0,79.33333333,15,2982.8,NA,NA,1341
Zimbabwe,-17.643,30.4,2020,G002,0,2,0,0,0,0,0,0,0,0,0,0,0,0,E0179,L042,NA,NA,12/18/2020,5/17/2021,Rainfed,CSIRO Agriculture and Food,Public,0,0,0,46.66666667,0,0,0,80.66666667,0,5526.386667,NA,NA,1260
Zimbabwe,-17.643,30.4,2020,G006,0,2,0,0,0,0,0,0,0,0,0,0,0,0,E0179,L042,NA,NA,12/18/2020,5/17/2021,Rainfed,Agricultural Research Council ARC,Public,1,0,0,52,0,0,0,84,0,4545.523333,NA,NA,1260
Zimbabwe,-17.643,30.4,2020,G017,0,2,0,0,0,0,0,0,0,0,0,0,0,0,E0179,L042,NA,NA,12/18/2020,5/17/2021,Rainfed,Crop Breeding Institute CBI,Public,0,0,0,49.33333333,0,0,0,92.66666667,0,5272.146667,NA,NA,1260
Zimbabwe,-17.643,30.4,2020,G018,0,2,0,0,0,0,0,0,0,0,0,0,0,0,E0179,L042,NA,NA,12/18/2020,5/17/2021,Rainfed,Ethiopian Institute of Agricultural Research EIAR,Public,0,0,0,57.33333333,0,0,0,88.66666667,0,4157.68,NA,NA,1260
Zimbabwe,-17.643,30.4,2020,G032,0,2,0,0,0,0,0,0,0,0,0,0,0,0,E0179,L042,NA,NA,12/18/2020,5/17/2021,Rainfed,CSIRO Agriculture and Food,Public,0,0,0,52,0,0,0,91.33333333,0,4265.993333,NA,NA,1260
Zimbabwe,-17.643,30.4,2020,G056,0,2,0,0,0,0,0,0,0,0,0,0,0,0,E0179,L042,NA,NA,12/18/2020,5/17/2021,Rainfed,ZamSeed,Private,0,0,0,52,0,0,0,102.3333333,0,4917.893333,NA,NA,1260
Zimbabwe,-17.643,30.4,2020,G058,0,2,0,0,0,0,0,0,0,0,0,0,0,0,E0179,L042,NA,NA,12/18/2020,5/17/2021,Rainfed,CSIRO Agriculture and Food,Public,0,0,0,57.33333333,0,0,0,98,0,5960.456667,NA,NA,1260
Zimbabwe,-17.643,30.4,2020,G068,0,2,0,0,0,0,0,0,0,0,0,0,0,0,E0179,L042,NA,NA,12/18/2020,5/17/2021,Rainfed,Crop Breeding Institute CBI,Public,1,0,0,46.66666667,0,0,0,69,0,4400.923333,NA,NA,1260
Zimbabwe,-17.643,30.4,2020,G070,0,2,0,0,0,0,0,0,0,0,0,0,0,0,E0179,L042,NA,NA,12/18/2020,5/17/2021,Rainfed,MRISyngenta Synergy Agribusiness Zambia Limited,Private,0,0,0,63.33333333,0,0,0,97,0,4031.77,NA,NA,1260
Zimbabwe,-17.643,30.4,2020,G073,0,2,0,0,0,0,0,0,0,0,0,0,0,0,E0179,L042,NA,NA,12/18/2020,5/17/2021,Rainfed,CSIRO Agriculture and Food,Public,0,0,0,49.33333333,0,0,0,86,0,4700.563333,NA,NA,1260
Zimbabwe,-17.643,30.4,2020,G075,0,2,0,0,0,0,0,0,0,0,0,0,0,0,E0179,L042,NA,NA,12/18/2020,5/17/2021,Rainfed,CSIRO Agriculture and Food,Public,0,0,0,49.33333333,0,0,0,89.66666667,0,4337.813333,NA,NA,1260
Zimbabwe,-17.643,30.4,2020,G092,0,2,0,0,0,0,0,0,0,0,0,0,0,0,E0179,L042,NA,NA,12/18/2020,5/17/2021,Rainfed,SeedCo,Private,0,0,0,57.33333333,0,0,0,111,0,4955.16,NA,NA,1260
Zimbabwe,-17.643,30.4,2020,G098,0,2,0,0,0,0,0,0,0,0,0,0,0,0,E0179,L042,NA,NA,12/18/2020,5/17/2021,Rainfed,SeedCo,Private,0,0,0,52,0,0,0,88.33333333,0,5246.11,NA,NA,1260
Zimbabwe,-17.643,30.4,2020,G101,0,2,0,0,0,0,0,0,0,0,0,0,0,0,E0179,L042,NA,NA,12/18/2020,5/17/2021,Rainfed,SeedCo,Private,0,0,0,54.66666667,0,0,0,95,0,5199.646667,NA,NA,1260
Zimbabwe,-17.643,30.4,2020,G107,0,2,0,0,0,0,0,0,0,0,0,0,0,0,E0179,L042,NA,NA,12/18/2020,5/17/2021,Rainfed,SeedCo,Private,0,0,0,52,0,0,0,101.6666667,0,5733.446667,NA,NA,1260
Zimbabwe,-17.643,30.4,2020,G121,0,2,0,0,0,0,0,0,0,0,0,0,0,0,E0179,L042,NA,NA,12/18/2020,5/17/2021,Rainfed,CSIRO Agriculture and Food,Public,0,0,0,57.33333333,0,0,0,131.6666667,0,4722.425,NA,NA,1260
Zimbabwe,-17.643,30.4,2020,G133,0,2,0,0,0,0,0,0,0,0,0,0,0,0,E0179,L042,NA,NA,12/18/2020,5/17/2021,Rainfed,SeedCo,Private,0,0,0,60.66666667,0,0,0,101,0,4190.543333,NA,NA,1260
Zimbabwe,-17.643,30.4,2020,G136,0,2,0,0,0,0,0,0,0,0,0,0,0,0,E0179,L042,NA,NA,12/18/2020,5/17/2021,Rainfed,Ethiopian Institute of Agricultural Research EIAR,Public,0,0,0,60,0,0,0,100,0,5154.493333,NA,NA,1260
Zimbabwe,-17.643,30.4,2020,G137,0,2,0,0,0,0,0,0,0,0,0,0,0,0,E0179,L042,NA,NA,12/18/2020,5/17/2021,Rainfed,SeedCo,Private,0,0,0,52,0,0,0,113,0,5386.31,NA,NA,1260
Zimbabwe,-17.643,30.4,2020,G138,0,2,0,0,0,0,0,0,0,0,0,0,0,0,E0179,L042,NA,NA,12/18/2020,5/17/2021,Rainfed,SeedCo,Private,1,0,0,49.33333333,0,0,0,104.3333333,0,5246.063333,NA,NA,1260
Zimbabwe,-17.643,30.4,2020,G141,0,2,0,0,0,0,0,0,0,0,0,0,0,0,E0179,L042,NA,NA,12/18/2020,5/17/2021,Rainfed,SeedCo,Private,0,0,0,52,0,0,0,116.6666667,0,5478.786667,NA,NA,1260
Zimbabwe,-17.643,30.4,2020,G142,0,2,0,0,0,0,0,0,0,0,0,0,0,0,E0179,L042,NA,NA,12/18/2020,5/17/2021,Rainfed,SeedCo,Private,0,0,0,57.33333333,0,0,0,113,0,5643.536667,NA,NA,1260
Zimbabwe,-17.643,30.4,2020,G143,0,2,0,0,0,0,0,0,0,0,0,0,0,0,E0179,L042,NA,NA,12/18/2020,5/17/2021,Rainfed,SeedCo,Private,0,0,0,52,0,0,0,102.3333333,0,5666.266667,NA,NA,1260
Zimbabwe,-17.643,30.4,2020,G144,0,2,0,0,0,0,0,0,0,0,0,0,0,0,E0179,L042,NA,NA,12/18/2020,5/17/2021,Rainfed,SeedCo,Private,1,0,0,52,0,0,0,86,0,6157.883333,NA,NA,1260
Zimbabwe,-17.643,30.4,2020,G145,0,2,0,0,0,0,0,0,0,0,0,0,0,0,E0179,L042,NA,NA,12/18/2020,5/17/2021,Rainfed,SeedCo,Private,1,0,0,52,0,0,0,122,0,5336.136667,NA,NA,1260
Zimbabwe,-17.643,30.4,2020,G146,0,2,0,0,0,0,0,0,0,0,0,0,0,0,E0179,L042,NA,NA,12/18/2020,5/17/2021,Rainfed,SeedCo,Private,1,0,0,54.66666667,0,0,0,126.3333333,0,5751.806667,NA,NA,1260
Zimbabwe,-17.643,30.4,2020,G193,0,2,0,0,0,0,0,0,0,0,0,0,0,0,E0179,L042,NA,NA,12/18/2020,5/17/2021,Rainfed,International Institute of Tropical Agriculture IITA,Public,0,0,0,57.33333333,0,0,0,111.6666667,0,3849.036667,NA,NA,1260
Zimbabwe,-17.643,30.4,2020,G204,0,2,0,0,0,0,0,0,0,0,0,0,0,0,E0179,L042,NA,NA,12/18/2020,5/17/2021,Rainfed,International Institute of Tropical Agriculture IITA,Public,0,0,0,52,0,0,0,124,0,4566.716667,NA,NA,1260
Zimbabwe,-17.643,30.4,2020,G214,0,2,0,0,0,0,0,0,0,0,0,0,0,0,E0179,L042,NA,NA,12/18/2020,5/17/2021,Rainfed,International Institute of Tropical Agriculture IITA,Public,0,0,0,54.66666667,0,0,0,92.66666667,0,4735.65,NA,NA,1260
Zimbabwe,-17.643,30.4,2020,G215,0,2,0,0,0,0,0,0,0,0,0,0,0,0,E0179,L042,NA,NA,12/18/2020,5/17/2021,Rainfed,International Institute of Tropical Agriculture IITA,Public,0,0,0,57.33333333,0,0,0,108,0,4441.716667,NA,NA,1260
Zimbabwe,-17.643,30.4,2020,G219,0,2,0,0,0,0,0,0,0,0,0,0,0,0,E0179,L042,NA,NA,12/18/2020,5/17/2021,Rainfed,International Institute of Tropical Agriculture IITA,Public,0,0,0,52,0,0,0,97.66666667,0,5415.013333,NA,NA,1260
Zimbabwe,-17.643,30.4,2020,G233,0,2,0,0,0,0,0,0,0,0,0,0,0,0,E0179,L042,NA,NA,12/18/2020,5/17/2021,Rainfed,International Institute of Tropical Agriculture IITA,Public,0,0,0,52,0,0,0,109.6666667,0,4847.03,NA,NA,1260
Zimbabwe,-17.643,30.4,2020,G235,0,2,0,0,0,0,0,0,0,0,0,0,0,0,E0179,L042,NA,NA,12/18/2020,5/17/2021,Rainfed,International Institute of Tropical Agriculture IITA,Public,0,0,0,52,0,0,0,114.6666667,0,4779.373333,NA,NA,1260
Zimbabwe,-17.643,30.4,2020,G241,0,2,0,0,0,0,0,0,0,0,0,0,0,0,E0179,L042,NA,NA,12/18/2020,5/17/2021,Rainfed,International Institute of Tropical Agriculture IITA,Public,0,0,0,54.66666667,0,0,0,116.3333333,0,4458.81,NA,NA,1260
Zimbabwe,-17.643,30.4,2020,G244,0,2,0,0,0,0,0,0,0,0,0,0,0,0,E0179,L042,NA,NA,12/18/2020,5/17/2021,Rainfed,International Institute of Tropical Agriculture IITA,Public,0,0,0,52,0,0,0,116,0,5329.49,NA,NA,1260
Zimbabwe,-17.643,30.4,2020,G365,0,2,0,0,0,0,0,0,0,0,0,0,0,0,E0179,L042,NA,NA,12/18/2020,5/17/2021,Rainfed,Department of Agricultural Research Services DARS,Public,0,0,0,52,0,0,0,79.33333333,0,4295.216667,NA,NA,1260
Zimbabwe,-17.546,31.558,2020,G002,0,2,0,0,0,0,0,0,0,0,0,0,0,0,E0180,L041,NA,NA,12/22/2020,5/21/2021,Rainfed,CSIRO Agriculture and Food,Public,0,0,0,0,0,0,0,90,0,4106.34,NA,NA,1070
Zimbabwe,-17.546,31.558,2020,G006,0,2,0,0,0,0,0,0,0,0,0,0,0,0,E0180,L041,NA,NA,12/22/2020,5/21/2021,Rainfed,Agricultural Research Council ARC,Public,1,0,0,0,0,0,0,100,0,5049.57,NA,NA,1070
Zimbabwe,-17.546,31.558,2020,G017,0,2,0,0,0,0,0,0,0,0,0,0,0,0,E0180,L041,NA,NA,12/22/2020,5/21/2021,Rainfed,Crop Breeding Institute CBI,Public,0,0,0,0,0,0,0,115,0,4638.47,NA,NA,1070
Zimbabwe,-17.546,31.558,2020,G018,0,2,0,0,0,0,0,0,0,0,0,0,0,0,E0180,L041,NA,NA,12/22/2020,5/21/2021,Rainfed,Ethiopian Institute of Agricultural Research EIAR,Public,0,0,0,0,0,0,0,108.3333333,0,3737.396667,NA,NA,1070
Zimbabwe,-17.546,31.558,2020,G032,0,2,0,0,0,0,0,0,0,0,0,0,0,0,E0180,L041,NA,NA,12/22/2020,5/21/2021,Rainfed,CSIRO Agriculture and Food,Public,0,0,0,0,0,0,0,95,0,3980.886667,NA,NA,1070
Zimbabwe,-17.546,31.558,2020,G056,0,2,0,0,0,0,0,0,0,0,0,0,0,0,E0180,L041,NA,NA,12/22/2020,5/21/2021,Rainfed,ZamSeed,Private,0,0,0,0,0,0,0,121.6666667,0,5299.406667,NA,NA,1070
Zimbabwe,-17.546,31.558,2020,G058,0,2,0,0,0,0,0,0,0,0,0,0,0,0,E0180,L041,NA,NA,12/22/2020,5/21/2021,Rainfed,CSIRO Agriculture and Food,Public,0,0,0,0,0,0,0,95,0,4673.693333,NA,NA,1070
Zimbabwe,-17.546,31.558,2020,G068,0,2,0,0,0,0,0,0,0,0,0,0,0,0,E0180,L041,NA,NA,12/22/2020,5/21/2021,Rainfed,Crop Breeding Institute CBI,Public,1,0,0,0,0,0,0,120,0,4384.793333,NA,NA,1070
Zimbabwe,-17.546,31.558,2020,G070,0,2,0,0,0,0,0,0,0,0,0,0,0,0,E0180,L041,NA,NA,12/22/2020,5/21/2021,Rainfed,MRISyngenta Synergy Agribusiness Zambia Limited,Private,0,0,0,0,0,0,0,105,0,3543.58,NA,NA,1070
Zimbabwe,-17.546,31.558,2020,G073,0,2,0,0,0,0,0,0,0,0,0,0,0,0,E0180,L041,NA,NA,12/22/2020,5/21/2021,Rainfed,CSIRO Agriculture and Food,Public,0,0,0,0,0,0,0,111.6666667,0,3851.01,NA,NA,1070
Zimbabwe,-17.546,31.558,2020,G075,0,2,0,0,0,0,0,0,0,0,0,0,0,0,E0180,L041,NA,NA,12/22/2020,5/21/2021,Rainfed,CSIRO Agriculture and Food,Public,0,0,0,0,0,0,0,103.3333333,0,4152.643333,NA,NA,1070
Zimbabwe,-17.546,31.558,2020,G092,0,2,0,0,0,0,0,0,0,0,0,0,0,0,E0180,L041,NA,NA,12/22/2020,5/21/2021,Rainfed,SeedCo,Private,0,0,0,0,0,0,0,98.33333333,0,5166.1,NA,NA,1070
Zimbabwe,-17.546,31.558,2020,G098,0,2,0,0,0,0,0,0,0,0,0,0,0,0,E0180,L041,NA,NA,12/22/2020,5/21/2021,Rainfed,SeedCo,Private,0,0,0,0,0,0,0,103.3333333,0,5411.81,NA,NA,1070
Zimbabwe,-17.546,31.558,2020,G101,0,2,0,0,0,0,0,0,0,0,0,0,0,0,E0180,L041,NA,NA,12/22/2020,5/21/2021,Rainfed,SeedCo,Private,0,0,0,0,0,0,0,94.66666667,0,5216.756667,NA,NA,1070
Zimbabwe,-17.546,31.558,2020,G107,0,2,0,0,0,0,0,0,0,0,0,0,0,0,E0180,L041,NA,NA,12/22/2020,5/21/2021,Rainfed,SeedCo,Private,0,0,0,0,0,0,0,128.3333333,0,5629.083333,NA,NA,1070
Zimbabwe,-17.546,31.558,2020,G121,0,2,0,0,0,0,0,0,0,0,0,0,0,0,E0180,L041,NA,NA,12/22/2020,5/21/2021,Rainfed,CSIRO Agriculture and Food,Public,0,0,0,0,0,0,0,121.6666667,0,4160.686667,NA,NA,1070
Zimbabwe,-17.546,31.558,2020,G133,0,2,0,0,0,0,0,0,0,0,0,0,0,0,E0180,L041,NA,NA,12/22/2020,5/21/2021,Rainfed,SeedCo,Private,0,0,0,0,0,0,0,95,0,4281.006667,NA,NA,1070
Zimbabwe,-17.546,31.558,2020,G136,0,2,0,0,0,0,0,0,0,0,0,0,0,0,E0180,L041,NA,NA,12/22/2020,5/21/2021,Rainfed,Ethiopian Institute of Agricultural Research EIAR,Public,0,0,0,0,0,0,0,100,0,4050.676667,NA,NA,1070
Zimbabwe,-17.546,31.558,2020,G137,0,2,0,0,0,0,0,0,0,0,0,0,0,0,E0180,L041,NA,NA,12/22/2020,5/21/2021,Rainfed,SeedCo,Private,0,0,0,0,0,0,0,105,0,3498.996667,NA,NA,1070
Zimbabwe,-17.546,31.558,2020,G138,0,2,0,0,0,0,0,0,0,0,0,0,0,0,E0180,L041,NA,NA,12/22/2020,5/21/2021,Rainfed,SeedCo,Private,1,0,0,0,0,0,0,110,0,4188.33,NA,NA,1070
Zimbabwe,-17.546,31.558,2020,G141,0,2,0,0,0,0,0,0,0,0,0,0,0,0,E0180,L041,NA,NA,12/22/2020,5/21/2021,Rainfed,SeedCo,Private,0,0,0,0,0,0,0,93.33333333,0,4600.9,NA,NA,1070
Zimbabwe,-17.546,31.558,2020,G142,0,2,0,0,0,0,0,0,0,0,0,0,0,0,E0180,L041,NA,NA,12/22/2020,5/21/2021,Rainfed,SeedCo,Private,0,0,0,0,0,0,0,100,0,5661.343333,NA,NA,1070
Zimbabwe,-17.546,31.558,2020,G143,0,2,0,0,0,0,0,0,0,0,0,0,0,0,E0180,L041,NA,NA,12/22/2020,5/21/2021,Rainfed,SeedCo,Private,0,0,0,0,0,0,0,85,0,5113.543333,NA,NA,1070
Zimbabwe,-17.546,31.558,2020,G144,0,2,0,0,0,0,0,0,0,0,0,0,0,0,E0180,L041,NA,NA,12/22/2020,5/21/2021,Rainfed,SeedCo,Private,1,0,0,0,0,0,0,120,0,5288.133333,NA,NA,1070
Zimbabwe,-17.546,31.558,2020,G145,0,2,0,0,0,0,0,0,0,0,0,0,0,0,E0180,L041,NA,NA,12/22/2020,5/21/2021,Rainfed,SeedCo,Private,1,0,0,0,0,0,0,103.6666667,0,4380.03,NA,NA,1070
Zimbabwe,-17.546,31.558,2020,G146,0,2,0,0,0,0,0,0,0,0,0,0,0,0,E0180,L041,NA,NA,12/22/2020,5/21/2021,Rainfed,SeedCo,Private,1,0,0,0,0,0,0,108.6666667,0,5307.566667,NA,NA,1070
Zimbabwe,-17.546,31.558,2020,G193,0,2,0,0,0,0,0,0,0,0,0,0,0,0,E0180,L041,NA,NA,12/22/2020,5/21/2021,Rainfed,International Institute of Tropical Agriculture IITA,Public,0,0,0,0,0,0,0,90,0,4135.49,NA,NA,1070
Zimbabwe,-17.546,31.558,2020,G204,0,2,0,0,0,0,0,0,0,0,0,0,0,0,E0180,L041,NA,NA,12/22/2020,5/21/2021,Rainfed,International Institute of Tropical Agriculture IITA,Public,0,0,0,0,0,0,0,98.33333333,0,3888.813333,NA,NA,1070
Zimbabwe,-17.546,31.558,2020,G214,0,2,0,0,0,0,0,0,0,0,0,0,0,0,E0180,L041,NA,NA,12/22/2020,5/21/2021,Rainfed,International Institute of Tropical Agriculture IITA,Public,0,0,0,0,0,0,0,111.6666667,0,4050.09,NA,NA,1070
Zimbabwe,-17.546,31.558,2020,G215,0,2,0,0,0,0,0,0,0,0,0,0,0,0,E0180,L041,NA,NA,12/22/2020,5/21/2021,Rainfed,International Institute of Tropical Agriculture IITA,Public,0,0,0,0,0,0,0,120,0,4066.986667,NA,NA,1070
Zimbabwe,-17.546,31.558,2020,G219,0,2,0,0,0,0,0,0,0,0,0,0,0,0,E0180,L041,NA,NA,12/22/2020,5/21/2021,Rainfed,International Institute of Tropical Agriculture IITA,Public,0,0,0,0,0,0,0,96.33333333,0,5155.753333,NA,NA,1070
Zimbabwe,-17.546,31.558,2020,G233,0,2,0,0,0,0,0,0,0,0,0,0,0,0,E0180,L041,NA,NA,12/22/2020,5/21/2021,Rainfed,International Institute of Tropical Agriculture IITA,Public,0,0,0,0,0,0,0,86.66666667,0,4133.713333,NA,NA,1070
Zimbabwe,-17.546,31.558,2020,G235,0,2,0,0,0,0,0,0,0,0,0,0,0,0,E0180,L041,NA,NA,12/22/2020,5/21/2021,Rainfed,International Institute of Tropical Agriculture IITA,Public,0,0,0,0,0,0,0,115,0,3788.84,NA,NA,1070
Zimbabwe,-17.546,31.558,2020,G241,0,2,0,0,0,0,0,0,0,0,0,0,0,0,E0180,L041,NA,NA,12/22/2020,5/21/2021,Rainfed,International Institute of Tropical Agriculture IITA,Public,0,0,0,0,0,0,0,113.3333333,0,3435.733333,NA,NA,1070
Zimbabwe,-17.546,31.558,2020,G244,0,2,0,0,0,0,0,0,0,0,0,0,0,0,E0180,L041,NA,NA,12/22/2020,5/21/2021,Rainfed,International Institute of Tropical Agriculture IITA,Public,0,0,0,0,0,0,0,93.33333333,0,4114.806667,NA,NA,1070
Zimbabwe,-17.546,31.558,2020,G365,0,2,0,0,0,0,0,0,0,0,0,0,0,0,E0180,L041,NA,NA,12/22/2020,5/21/2021,Rainfed,Department of Agricultural Research Services DARS,Public,0,0,0,0,0,0,0,120,0,5229.103333,NA,NA,1070
Malawi,-15.926,35.067,2020,G006,4,2,2,1,5,0,0,1,0,0,1,1,0,1,E0158,L024,Purple,Grey,12/14/2020,4/29/2021,Rainfed,Agricultural Research Council ARC,Public,0,0,0,41.66666667,103.3333333,0,1,51,0,2530.5,36.68,21.11,1158
Malawi,-15.926,35.067,2020,G018,5,2,4,1,5,0,0,1,0,0,1,1,0,1,E0158,L024,Purple,Tawny,12/14/2020,4/29/2021,Rainfed,Ethiopian Institute of Agricultural Research EIAR,Public,0,0,0,53,103.6666667,0,1.666666667,60.26666667,0,1900.433333,44.795,19.855,1158
Malawi,-15.926,35.067,2020,G032,5,2,1,1,5,0,0,1,0,0,1,1,0,1,E0158,L024,Purple,Grey,12/14/2020,4/29/2021,Rainfed,CSIRO Agriculture and Food,Public,0,0,0,44,97.66666667,0,3,65.33333333,0,2647.933333,41.25,21.23,1158
Malawi,-15.926,35.067,2020,G056,3,2,2,1,5,0,0,1,0,0,1,1,0,1,E0158,L024,Purple,Grey,12/14/2020,4/29/2021,Rainfed,ZamSeed,Private,0,0,0,47,103.3333333,0,1.666666667,60.13333333,0,2620.8,39.28,20.55,1158
Malawi,-15.926,35.067,2020,G058,4,2,1,1,4,0,0,1,0,0,1,1,0,1,E0158,L024,White,Grey,12/14/2020,4/29/2021,Rainfed,CSIRO Agriculture and Food,Public,0,0,0,54,112,0,1,62.26666667,0,1935.5,39.51,20.62666667,1158
Malawi,-15.926,35.067,2020,G065,4,2,2,1,5,0,0,1,0,0,1,1,0,1,E0158,L024,Purple,Grey,12/14/2020,4/29/2021,Rainfed,Department of Agricultural Research Services DARS,Public,1,0,0,34,105.3333333,0,1,69.06666667,0,1608.233333,44.70333333,18.18666667,1158
Malawi,-15.926,35.067,2020,G068,5,2,1,1,5,0,0,1,0,0,1,1,0,1,E0158,L024,White,Grey,12/14/2020,4/29/2021,Rainfed,Crop Breeding Institute CBI,Public,0,0,0,41,107,0,1,52.6,0,2098.933333,41.89,20.32666667,1158
Malawi,-15.926,35.067,2020,G073,4,2,2,1,5,0,0,1,0,0,1,1,0,1,E0158,L024,White,Tawny,12/14/2020,4/29/2021,Rainfed,CSIRO Agriculture and Food,Public,0,0,0,44,105.3333333,0,1.666666667,51.4,0,2821.266667,42.915,19.95,1158
Malawi,-15.926,35.067,2020,G075,4,2,2,1,5,0,0,1,0,0,1,1,0,1,E0158,L024,White,Grey,12/14/2020,4/29/2021,Rainfed,CSIRO Agriculture and Food,Public,0,0,0,53,108.6666667,0,1,67.66666667,0,1745.7,46.13333333,17.61,1158
Malawi,-15.926,35.067,2020,G092,3,2,1,1,5,0,0,1,0,0,1,1,0,1,E0158,L024,Purple,Grey,12/14/2020,4/29/2021,Rainfed,SeedCo,Private,0,0,0,52.33333333,113.3333333,0,1,62.06666667,0,2015.166667,42.31666667,19.55333333,1158
Malawi,-15.926,35.067,2020,G098,5,2,5,1,4,0,0,1,0,0,1,1,0,1,E0158,L024,Purple,Grey,12/14/2020,4/29/2021,Rainfed,SeedCo,Private,0,0,0,48.33333333,104,0,1,64.6,0,2696.8,42.485,20.36,1158
Malawi,-15.926,35.067,2020,G101,3,2,1,1,3,0,0,1,0,0,1,1,0,1,E0158,L024,Purple,Grey,12/14/2020,4/29/2021,Rainfed,SeedCo,Private,0,0,0,50.33333333,114.6666667,0,1,56.93333333,0,2614.233333,42.97,19.895,1158
Malawi,-15.926,35.067,2020,G107,3,2,1,1,5,0,0,1,0,0,1,1,0,1,E0158,L024,Purple,Tawny,12/14/2020,4/29/2021,Rainfed,SeedCo,Private,0,0,0,52.33333333,108.6666667,0,1,58.4,0,2543.3,44.51,19.985,1158
Malawi,-15.926,35.067,2020,G121,3,2,3,1,4,0,0,1,0,0,1,1,0,1,E0158,L024,White,Tawny,12/14/2020,4/29/2021,Rainfed,CSIRO Agriculture and Food,Public,0,0,0,53,112,0,1,89.2,0,2849,41.9,19.04,1158
Malawi,-15.926,35.067,2020,G133,2,2,4,1,4,0,0,1,0,0,1,1,0,1,E0158,L024,White,Grey,12/14/2020,4/29/2021,Rainfed,SeedCo,Private,0,0,0,60,114.6666667,0,1,62,0,1868.233333,42.94,19.22666667,1158
Malawi,-15.926,35.067,2020,G136,5,2,2,1,4,0,0,1,0,0,1,1,0,1,E0158,L024,White,Grey,12/14/2020,4/29/2021,Rainfed,Ethiopian Institute of Agricultural Research EIAR,Public,0,0,0,54,111.3333333,0,1,64.6,0,2406.5,45.03333333,19.66333333,1158
Malawi,-15.926,35.067,2020,G137,4,2,3,1,4,0,0,1,0,0,1,1,0,1,E0158,L024,Purple,Grey,12/14/2020,4/29/2021,Rainfed,SeedCo,Private,0,0,0,50.33333333,104,0,1,77.26666667,0,2915.266667,42.12666667,19.61333333,1158
Malawi,-15.926,35.067,2020,G138,4,2,2,1,3,0,0,1,0,0,1,1,0,1,E0158,L024,Purple,Grey,12/14/2020,4/29/2021,Rainfed,SeedCo,Private,0,0,0,42.33333333,104,0,1,73.53333333,0,3020.266667,39.09,21.89666667,1158
Malawi,-15.926,35.067,2020,G141,3,2,1,1,4,0,0,1,0,0,1,1,0,1,E0158,L024,Purple,Grey,12/14/2020,4/29/2021,Rainfed,SeedCo,Private,0,0,0,52.33333333,107,0,1,59.6,0,2289.233333,41.05,20.15,1158
Malawi,-15.926,35.067,2020,G142,2,2,3,1,4,0,0,1,0,0,1,1,0,1,E0158,L024,Purple,Grey,12/14/2020,4/29/2021,Rainfed,SeedCo,Private,0,0,0,51.66666667,102,0,2,75.4,0,4468.766667,41.18666667,21.11333333,1158
Malawi,-15.926,35.067,2020,G143,5,2,1,1,4,0,0,1,0,0,1,1,0,1,E0158,L024,White,Tawny,12/14/2020,4/29/2021,Rainfed,SeedCo,Private,0,0,0,45,112,0,1,56.86666667,0,2750.066667,40.74333333,21.10333333,1158
Malawi,-15.926,35.067,2020,G144,3,2,1,1,5,0,0,1,0,0,1,1,0,1,E0158,L024,Purple,Grey,12/14/2020,4/29/2021,Rainfed,SeedCo,Private,0,0,0,41.66666667,106.6666667,0,1,46.13333333,0,2199,40.83333333,19.63666667,1158
