grid_lat,grid_lon,year,season,gen,rep,check,pl_emerg_c,pl_emerg_p,flw_days,ndm,lod,podding_ma,pod_shatte,ph_r8,w100g,gy,r6_bb_sev,r6_bp_sev,r6_bs_sev,r6_bts_sev,r6_clb_sev,r6_dm_sev,r6_mls_sev,r6_fels_se,r6_rlb_sev,r6_rust_se,r6_rust_rr,r6_others,prot,oil,lat,lon,elev,country,env,loc,flw_cl,pub_cl,sowing,harvest,rainfed,source,company,n_reps_averaged
-13.41,33.57,2023,2,G365,2,0,327,81.75,0,0,1,0,1,78.33333333333334,16.333333333333332,3045.6633333333334,1,1,1,1,1,1.3333333333333333,1,1.6666666666666667,1,1.3333333333333333,0,1,NA,NA,-13.41,33.612,1114,Malawi,E0276,L0105,Purple,NA,12/27/2023,4/13/2024,Irrigation,Department of Agricultural Research Services DARS,Public,3
-12.959999999999999,33.66,2023,1,G002,2,0,177.66666666666666,59.22,69,148.66666666666666,1.3333333333333333,0,1,64.22333333333333,19,2451.233333333333,1,1,0,1,2.3333333333333335,1,1,1,1,1,1,1,NA,NA,-12.952,33.703,1342,Malawi,E0267,L0125,NA,NA,6/7/2023,11/29/2023,Irrigation,CSIRO Agriculture and Food,Public,3
-12.959999999999999,33.66,2023,1,G064,2,0,201.66666666666666,67.22333333333333,81,166.33333333333334,2.6666666666666665,0,1,111.76666666666667,19.666666666666668,1274.3266666666666,1,1,0,1,2,1,1,1,1,1,1,1,NA,NA,-12.952,33.703,1342,Malawi,E0267,L0125,NA,NA,6/7/2023,11/29/2023,Irrigation,Makerere University,Public,3
-12.959999999999999,33.66,2023,1,G072,2,0,121.33333333333333,40.443333333333335,73,164,1.3333333333333333,0,1,92.32333333333334,20.333333333333332,2718.9866666666667,1,1,0,1,2,1,1,1,1,1,1,1,NA,NA,-12.952,33.703,1342,Malawi,E0267,L0125,NA,NA,6/7/2023,11/29/2023,Irrigation,Klein Karoo Seed Marketing Zimbabwe K2 Seed,Private,3
-12.959999999999999,33.66,2023,1,G076,2,0,205.33333333333334,68.44666666666667,81,168,2.6666666666666665,0,1,180.72,20.333333333333332,1186.0866666666666,1,1,0,1,2,1,1,1,1,1,1,1,NA,NA,-12.952,33.703,1342,Malawi,E0267,L0125,NA,NA,6/7/2023,11/29/2023,Irrigation,Klein Karoo Seed Marketing Zimbabwe K2 Seed,Private,3
-12.959999999999999,33.66,2023,1,G112,2,0,183,61,64,148.66666666666666,1,0,1,58.556666666666665,19,2845.6666666666665,1,1,0,1,2,1,1,1,1,1,1,1,NA,NA,-12.952,33.703,1342,Malawi,E0267,L0125,NA,NA,6/7/2023,11/29/2023,Irrigation,University of Missouri,Public,3
-12.959999999999999,33.66,2023,1,G136,2,0,145.33333333333334,48.443333333333335,76,156,1.6666666666666667,0,1,78.55666666666667,20,3407.6633333333334,1,1,0,1,2,1,1,1,1,1,1,1,NA,NA,-12.952,33.703,1342,Malawi,E0267,L0125,NA,NA,6/7/2023,11/29/2023,Irrigation,Ethiopian Institute of Agricultural Research EIAR,Public,3
-12.959999999999999,33.66,2023,1,G137,2,0,0.3333333333333333,0.11,0,0,0,0,0,0,0,NA,1,1,0,1,2,1,1,1,1,1,1,1,NA,NA,-12.952,33.703,1342,Malawi,E0267,L0125,NA,NA,6/7/2023,11/29/2023,Irrigation,SeedCo,Private,3
-12.959999999999999,33.66,2023,1,G146,2,0,234.66666666666666,78.22,70,160,1,0,1,111,18.666666666666668,3654.5066666666667,1,1,0,1,2,1,1,1,1,1,1,1,NA,NA,-12.952,33.703,1342,Malawi,E0267,L0125,NA,NA,6/7/2023,11/29/2023,Irrigation,SeedCo,Private,3
-12.959999999999999,33.66,2023,1,G188,2,0,241.66666666666666,80.55666666666667,64,134,1,0,1,73.61,18.333333333333332,3286.4533333333334,1,1,0,1,2.3333333333333335,1,1,1,1,1,1,1,NA,NA,-12.952,33.703,1342,Malawi,E0267,L0125,NA,NA,6/7/2023,11/29/2023,Irrigation,International Institute of Tropical Agriculture IITA,Public,3
-12.959999999999999,33.66,2023,1,G193,2,0,115.33333333333333,38.443333333333335,81,160,1,0,1,112.44666666666667,17.666666666666668,1905.1333333333332,1,1,0,1,2,1,1,1,1,1,1,1,NA,NA,-12.952,33.703,1342,Malawi,E0267,L0125,NA,NA,6/7/2023,11/29/2023,Irrigation,International Institute of Tropical Agriculture IITA,Public,3
-12.959999999999999,33.66,2023,1,G199,2,0,130.33333333333334,43.443333333333335,81,168,2.6666666666666665,0,1,108.5,19,1962.99,1,1,0,1,2,1,1,1,1,1,1,1,NA,NA,-12.952,33.703,1342,Malawi,E0267,L0125,NA,NA,6/7/2023,11/29/2023,Irrigation,International Institute of Tropical Agriculture IITA,Public,3
-12.959999999999999,33.66,2023,1,G207,2,0,170.66666666666666,56.88666666666666,69,160,1.3333333333333333,0,1,88.5,20.666666666666668,4138.046666666667,1,1,0,1,2,1,1,1,1,1,1,1,NA,NA,-12.952,33.703,1342,Malawi,E0267,L0125,NA,NA,6/7/2023,11/29/2023,Irrigation,International Institute of Tropical Agriculture IITA,Public,3
-12.959999999999999,33.66,2023,1,G219,2,0,197.66666666666666,65.89,70,156,1,0,1,86.61,20,3495.7333333333336,1,1,0,1,2,1,1,1,1,1,1,1,NA,NA,-12.952,33.703,1342,Malawi,E0267,L0125,NA,NA,6/7/2023,11/29/2023,Irrigation,International Institute of Tropical Agriculture IITA,Public,3
-12.959999999999999,33.66,2023,1,G233,2,0,200,66.66666666666667,64,134,1,0,1,80.83333333333333,21.666666666666668,3086.2766666666666,1,1,0,1,2,1,1,1,1,1,1,1,NA,NA,-12.952,33.703,1342,Malawi,E0267,L0125,NA,NA,6/7/2023,11/29/2023,Irrigation,International Institute of Tropical Agriculture IITA,Public,3
-12.959999999999999,33.66,2023,1,G244,2,0,152,50.666666666666664,73,156,2,0,1,108.5,18.666666666666668,4269.333333333333,1,1,0,1,2,1,1,1,1,1,1,1,NA,NA,-12.952,33.703,1342,Malawi,E0267,L0125,NA,NA,6/7/2023,11/29/2023,Irrigation,International Institute of Tropical Agriculture IITA,Public,3
-12.959999999999999,33.66,2023,1,G246,2,0,141,47,70,148.66666666666666,1.3333333333333333,0,1,92.11,20.666666666666668,2865.7466666666664,1,1,0,1,2,1,1,1,1,1,1,1,NA,NA,-12.952,33.703,1342,Malawi,E0267,L0125,NA,NA,6/7/2023,11/29/2023,Irrigation,International Institute of Tropical Agriculture IITA,Public,3
-12.959999999999999,33.66,2023,1,G307,2,0,262.6666666666667,87.55333333333333,71,166.33333333333334,3.6666666666666665,0,1,114.05333333333334,19.666666666666668,1548.9633333333334,1,1,0,1,2,1,1,1,1,1,1,1,NA,NA,-12.952,33.703,1342,Malawi,E0267,L0125,NA,NA,6/7/2023,11/29/2023,Irrigation,International Institute of Tropical Agriculture IITA,Public,3
-12.959999999999999,33.66,2023,1,G311,2,0,239.33333333333334,79.78,73,166.33333333333334,2,0,1.3333333333333333,107.89,17.666666666666668,3569.653333333333,1,1,0,1,2,1,1,1,1,1,1,1,NA,NA,-12.952,33.703,1342,Malawi,E0267,L0125,NA,NA,6/7/2023,11/29/2023,Irrigation,International Institute of Tropical Agriculture IITA,Public,3
-12.959999999999999,33.66,2023,1,G315,2,0,256.6666666666667,85.55333333333333,76,162.33333333333334,2,0,1,103.49666666666667,19.333333333333332,3646.8533333333335,1,1,0,1,2,1,1,1,1,1,1,1,NA,NA,-12.952,33.703,1342,Malawi,E0267,L0125,NA,NA,6/7/2023,11/29/2023,Irrigation,International Institute of Tropical Agriculture IITA,Public,3
-12.959999999999999,33.66,2023,1,G321,2,0,233,77.66333333333333,76,160,1.6666666666666667,0,1,113.78,20.666666666666668,2762.53,1,1,0,1,2,1,1,1,1,1,1,1,NA,NA,-12.952,33.703,1342,Malawi,E0267,L0125,NA,NA,6/7/2023,11/29/2023,Irrigation,International Institute of Tropical Agriculture IITA,Public,3
-12.959999999999999,33.66,2023,1,G322,2,0,155.33333333333334,51.78,76,156,1,0,1,84.72333333333333,19,3165.056666666667,1,1,0,1,2,1,1,1,1,1,1,1,NA,NA,-12.952,33.703,1342,Malawi,E0267,L0125,NA,NA,6/7/2023,11/29/2023,Irrigation,International Institute of Tropical Agriculture IITA,Public,3
-12.959999999999999,33.66,2023,1,G341,2,0,191.66666666666666,63.89,76,156,2.6666666666666665,0,1,90.9,18.333333333333332,3973.0266666666666,1,1,0,1,2,1,1,1,1,1,1,1,NA,NA,-12.952,33.703,1342,Malawi,E0267,L0125,NA,NA,6/7/2023,11/29/2023,Irrigation,International Institute of Tropical Agriculture IITA,Public,3
-12.959999999999999,33.66,2023,1,G342,2,0,237.66666666666666,79.22,80,166.33333333333334,3,0,1,124,19.333333333333332,2213.49,1,1,0,1,2,1,1,1,1,1,1,1,NA,NA,-12.952,33.703,1342,Malawi,E0267,L0125,NA,NA,6/7/2023,11/29/2023,Irrigation,International Institute of Tropical Agriculture IITA,Public,3
-12.959999999999999,33.66,2023,1,G359,2,0,243.66666666666666,81.22333333333333,77,166.33333333333334,2.6666666666666665,0,1.3333333333333333,119.44666666666667,20,2256.23,1,1,0,1,2,1,1,1,1,1,1,1,NA,NA,-12.952,33.703,1342,Malawi,E0267,L0125,NA,NA,6/7/2023,11/29/2023,Irrigation,International Institute of Tropical Agriculture IITA,Public,3
-12.959999999999999,33.66,2023,1,G365,2,0,89.33333333333333,29.776666666666667,68,134,1,0,1,86.39,18,3013.8533333333335,1,1,0,1,2,1,1,1,1,1,1,1,NA,NA,-12.952,33.703,1342,Malawi,E0267,L0125,NA,NA,6/7/2023,11/29/2023,Irrigation,Department of Agricultural Research Services DARS,Public,3
-12.959999999999999,33.66,2023,2,G006,2,0,207,69,42,118,1,0,1,58.17,23.333333333333332,4203.586666666666,1,5,1,1,1,1,1,1,1,1,0,1,NA,NA,-12.952,33.703,1070,Malawi,E0274,L0125,Purple,Grey,12/28/2023,4/24/2024,Rainfed,Agricultural Research Council ARC,Public,3
-12.959999999999999,33.66,2023,2,G056,2,0,254,84.66666666666667,43,111,1,0,1,65.77666666666667,20,4284.2,1,3,1,1,1,1,1,1,1,1,0,1,NA,NA,-12.952,33.703,1070,Malawi,E0274,L0125,Purple,Tawny,12/28/2023,4/17/2024,Rainfed,ZamSeed,Private,3
-12.959999999999999,33.66,2023,2,G057,2,0,191,63.666666666666664,43,111,1,0,1,74.22333333333333,20,4465.546666666667,1,5,1,1,1,1,1,1.3333333333333333,1,1,0,1,NA,NA,-12.952,33.703,1070,Malawi,E0274,L0125,Purple,Tawny,12/28/2023,4/17/2024,Rainfed,Klein Karoo Seed Marketing Zimbabwe K2 Seed,Private,3
-12.959999999999999,33.66,2023,2,G072,2,0,237.66666666666666,79.22,44,111,1,0,1,62.88666666666666,20,4391.97,1,5,1,1,1,1,1,1,1,1,0,1,NA,NA,-12.952,33.703,1070,Malawi,E0274,L0125,Purple,Tawny,12/28/2023,4/17/2024,Rainfed,Klein Karoo Seed Marketing Zimbabwe K2 Seed,Private,3
-12.959999999999999,33.66,2023,2,G076,2,0,235.66666666666666,78.55666666666667,44,125,1,0,1,55.89,20,3886.2533333333336,1,2,1,1,1,1,1,1,1,1,0,1,NA,NA,-12.952,33.703,1070,Malawi,E0274,L0125,Purple,Grey,12/28/2023,5/1/2024,Rainfed,Klein Karoo Seed Marketing Zimbabwe K2 Seed,Private,3
-12.959999999999999,33.66,2023,2,G077,2,0,239.33333333333334,79.78,49,111,3,0,1,62.943333333333335,20,3994.4700000000003,1,3,1,1,1,1,1,3,1,1,0,1,NA,NA,-12.952,33.703,1070,Malawi,E0274,L0125,Purple,Mixed,12/28/2023,4/17/2024,Rainfed,CORTEVAPannar,Private,3
-12.959999999999999,33.66,2023,2,G137,2,0,276.3333333333333,92.11333333333333,44,110.66666666666667,1,0,1,65.33333333333333,20,5028.506666666667,1,2,1,1,1,1,1,2,1,1,0,1,NA,NA,-12.952,33.703,1070,Malawi,E0274,L0125,Purple,Tawny,12/28/2023,4/17/2024,Rainfed,SeedCo,Private,3
-12.959999999999999,33.66,2023,2,G143,2,0,231.33333333333334,77.11,46,111,1,0,1,71.39,23.333333333333332,4338.913333333333,1,3,1,1,1,1,1,1,1,1,0,1,NA,NA,-12.952,33.703,1070,Malawi,E0274,L0125,White,Mixed,12/28/2023,4/17/2024,Rainfed,SeedCo,Private,3
-12.959999999999999,33.66,2023,2,G146,2,0,254.33333333333334,84.77666666666667,43,118,1,0,1,67.39,20,4099.693333333334,1,5,1,1,1,1,1,2,1,1,0,1,NA,NA,-12.952,33.703,1070,Malawi,E0274,L0125,Purple,Mixed,12/28/2023,4/24/2024,Rainfed,SeedCo,Private,3
-12.959999999999999,33.66,2023,2,G188,2,0,225.66666666666666,75.22,46,111,1,0,1,76.94333333333333,20,4252.6,1,2,1,1,1,1,1,3,1,1,0,1,NA,NA,-12.952,33.703,1070,Malawi,E0274,L0125,Purple,Grey,12/28/2023,4/17/2024,Rainfed,International Institute of Tropical Agriculture IITA,Public,3
-12.959999999999999,33.66,2023,2,G194,2,0,250.33333333333334,83.44333333333333,44,111,1,0,1,71.89,20,4998.01,1,5,1,1,1,1,1,3,1,1,0,1,NA,NA,-12.952,33.703,1070,Malawi,E0274,L0125,Purple,Grey,12/28/2023,4/17/2024,Rainfed,International Institute of Tropical Agriculture IITA,Public,3
-12.959999999999999,33.66,2023,2,G198,2,0,234.66666666666666,78.22,49,118,2,0,1,77.11,20,3639.1099999999997,1,1,1,1,1,1,1,1,1,1,0,1,NA,NA,-12.952,33.703,1070,Malawi,E0274,L0125,Purple,Grey,12/28/2023,4/24/2024,Rainfed,International Institute of Tropical Agriculture IITA,Public,3
-12.959999999999999,33.66,2023,2,G204,2,0,233.66666666666666,77.89,49,111,1,0,1,62.943333333333335,20,4605.703333333333,1,4.666666666666667,1,1,1,1,1,2,1,1,0,1,NA,NA,-12.952,33.703,1070,Malawi,E0274,L0125,Purple,Tawny,12/28/2023,4/17/2024,Rainfed,International Institute of Tropical Agriculture IITA,Public,3
-12.959999999999999,33.66,2023,2,G214,2,0,230.33333333333334,76.78,43,111,3,0,1,70.94333333333333,20,4196.46,1,2.3333333333333335,1,1,1,1,1,1.3333333333333333,1,1,0,1,NA,NA,-12.952,33.703,1070,Malawi,E0274,L0125,Purple,Grey,12/28/2023,4/17/2024,Rainfed,International Institute of Tropical Agriculture IITA,Public,3
-12.959999999999999,33.66,2023,2,G215,2,0,228.66666666666666,76.22333333333333,49,111,1,0,1,64.67,20,4492.236666666667,1,4,1,1,1,1,1,1.3333333333333333,1,1,0,1,NA,NA,-12.952,33.703,1070,Malawi,E0274,L0125,Purple,Grey,12/28/2023,4/17/2024,Rainfed,International Institute of Tropical Agriculture IITA,Public,3
-12.959999999999999,33.66,2023,2,G216,2,0,210.66666666666666,70.22333333333333,44,118,1,0,1,64.11,23.333333333333332,4254.9400000000005,1,3.6666666666666665,1,1,1,1,1,1.3333333333333333,1,1,0,1,NA,NA,-12.952,33.703,1070,Malawi,E0274,L0125,White,Mixed,12/28/2023,4/24/2024,Rainfed,International Institute of Tropical Agriculture IITA,Public,3
-12.959999999999999,33.66,2023,2,G219,2,0,202.33333333333334,67.44333333333333,43,118,1,0,1,59.723333333333336,20,4841.883333333333,1,5,1,1,1,1,1,1.3333333333333333,1,1,0,1,NA,NA,-12.952,33.703,1070,Malawi,E0274,L0125,White,Mixed,12/28/2023,4/17/2024,Rainfed,International Institute of Tropical Agriculture IITA,Public,3
-12.959999999999999,33.66,2023,2,G233,2,0,226.66666666666666,75.55666666666667,42.333333333333336,118,2,0,1,77,20,4099.1866666666665,1,4.666666666666667,1,1,1,1,1,2.3333333333333335,1,1,0,1,NA,NA,-12.952,33.703,1070,Malawi,E0274,L0125,White,Mixed,12/28/2023,4/17/2024,Rainfed,International Institute of Tropical Agriculture IITA,Public,3
-12.959999999999999,33.66,2023,2,G235,2,0,224,74.66666666666667,44,118,1,0,1,67.55666666666667,20,5122.3,1,3.3333333333333335,1,1,1,1,1,1,1,1,0,1,NA,NA,-12.952,33.703,1070,Malawi,E0274,L0125,Purple,Mixed,12/28/2023,4/24/2024,Rainfed,International Institute of Tropical Agriculture IITA,Public,3
-12.959999999999999,33.66,2023,2,G244,2,0,209.66666666666666,69.89,49,118,1,0,1,67,20,4194.143333333333,1,3.6666666666666665,1,1,1,1,1,1,1,1,0,1,NA,NA,-12.952,33.703,1070,Malawi,E0274,L0125,Purple,Mixed,12/28/2023,4/17/2024,Rainfed,International Institute of Tropical Agriculture IITA,Public,3
-12.959999999999999,33.66,2023,2,G245,2,0,182,60.663333333333334,51,118,5,0,1,77.88666666666667,20,3029.9933333333333,1,2.6666666666666665,1,1,1,1,1,3.6666666666666665,1,1,0,1,NA,NA,-12.952,33.703,1070,Malawi,E0274,L0125,Purple,Grey,12/28/2023,4/24/2024,Rainfed,International Institute of Tropical Agriculture IITA,Public,3
-12.959999999999999,33.66,2023,2,G246,2,0,239.33333333333334,79.78,49.666666666666664,111,1,0,1,73.05666666666667,20,4037.0266666666666,1,2.3333333333333335,1,1,1,1,1,1.6666666666666667,1,1,0,1,NA,NA,-12.952,33.703,1070,Malawi,E0274,L0125,White,Tawny,12/28/2023,4/17/2024,Rainfed,International Institute of Tropical Agriculture IITA,Public,3
-12.959999999999999,33.66,2023,2,G255,2,0,211.33333333333334,70.44333333333333,42,111,1,0,1,74.77666666666667,20,4540.106666666667,1,2.3333333333333335,1,1,1,1,1,1,1,1,0,1,NA,NA,-12.952,33.703,1070,Malawi,E0274,L0125,Purple,Mixed,12/28/2023,4/17/2024,Rainfed,International Institute of Tropical Agriculture IITA,Public,3
-12.959999999999999,33.66,2023,2,G262,2,0,250,83.33333333333333,49,118,1,0,1,56.88666666666666,20,4585.963333333333,1,4,1,1,1,1,1,1,1,1,0,1,NA,NA,-12.952,33.703,1070,Malawi,E0274,L0125,Purple,Mixed,12/28/2023,4/24/2024,Rainfed,International Institute of Tropical Agriculture IITA,Public,3
-12.959999999999999,33.66,2023,2,G311,2,0,186.66666666666666,62.223333333333336,51,118,1,0,1,75.11333333333333,20,4158.39,1,2.6666666666666665,1,1,1,1,1,1,1,1,0,1,NA,NA,-12.952,33.703,1070,Malawi,E0274,L0125,Purple,Tawny,12/28/2023,4/24/2024,Rainfed,International Institute of Tropical Agriculture IITA,Public,3
-12.959999999999999,33.66,2023,2,G315,2,0,248.33333333333334,82.77666666666667,42,118,1,0,1,70.22333333333333,20,4233.61,1,1.6666666666666667,1,1,1,1,1,1,1,1,0,1,NA,NA,-12.952,33.703,1070,Malawi,E0274,L0125,Purple,Mixed,12/28/2023,4/24/2024,Rainfed,International Institute of Tropical Agriculture IITA,Public,3
-12.959999999999999,33.66,2023,2,G318,2,0,254,84.66666666666667,49,118,1,0,1,85.83333333333333,20,4373.393333333333,1,2.3333333333333335,1,1,1,1,1,1,1,1,0,1,NA,NA,-12.952,33.703,1070,Malawi,E0274,L0125,Purple,Mixed,12/28/2023,4/24/2024,Rainfed,International Institute of Tropical Agriculture IITA,Public,3
-12.959999999999999,33.66,2023,2,G319,2,0,222.33333333333334,74.11,51,118,1,0,1,74.72333333333333,20,4191.45,1,2.3333333333333335,1,1,1,1,1,2,1,1,0,1,NA,NA,-12.952,33.703,1070,Malawi,E0274,L0125,Purple,Mixed,12/28/2023,4/17/2024,Rainfed,International Institute of Tropical Agriculture IITA,Public,3
-12.959999999999999,33.66,2023,2,G321,2,0,223,74.33333333333333,49,118,1.1666666666666667,0,1,77.33500000000001,20,3978.431666666667,1,3.1666666666666665,1,1,1,1,1,3.8333333333333335,1,1,0,1,NA,NA,-12.952,33.703,1070,Malawi,E0274,L0125,Purple,Mixed,12/28/2023,4/24/2024,Rainfed,International Institute of Tropical Agriculture IITA,Public,6
-12.959999999999999,33.66,2023,2,G335,2,0,155.66666666666666,51.89,46,111,1,0,1,61.776666666666664,20,4050.5633333333335,1,5,1,1,1,1,1,1.6666666666666667,1,1,0,1,NA,NA,-12.952,33.703,1070,Malawi,E0274,L0125,Purple,Grey,12/28/2023,4/17/2024,Rainfed,International Institute of Tropical Agriculture IITA,Public,3
-12.959999999999999,33.66,2023,2,G359,2,0,211.33333333333334,70.44333333333333,42,118,1,0,1,61.88666666666666,20,4710.223333333333,1,2,1,1,1,1,1,1,1,1,0,1,NA,NA,-12.952,33.703,1070,Malawi,E0274,L0125,White,Tawny,12/28/2023,4/24/2024,Rainfed,International Institute of Tropical Agriculture IITA,Public,3
-12.959999999999999,33.66,2023,2,G365,2,0,265.3333333333333,88.44333333333333,44,111,1,0,1,67.61333333333333,20,4023.68,1,3.3333333333333335,1,1,1,1,1,3.6666666666666665,1,1,0,1,NA,NA,-12.952,33.703,1070,Malawi,E0274,L0125,Purple,Mixed,12/28/2023,4/24/2024,Rainfed,Department of Agricultural Research Services DARS,Public,3
-12.465,26.189999999999998,2023,2,G056,2,0,187.66666666666666,62.556666666666665,47.666666666666664,111,2.3333333333333335,0,1,45,14.023333333333333,1158.6466666666668,1,1,1,1,1,1,1,1,1,2,0,1,NA,NA,-12.423,26.217,1326,Zambia,E0285,L0136,Purple,Grey,12/31/2023,5/12/2024,Rainfed,ZamSeed,Private,3
-12.465,26.189999999999998,2023,2,G057,2,0,109,36.333333333333336,49,113.66666666666667,1,0,1,50.99666666666666,16.326666666666668,1666.07,1,1,1,1,1,1,1,1,1,1.6666666666666667,0,1,NA,NA,-12.423,26.217,1326,Zambia,E0285,L0136,Purple,Grey,12/31/2023,5/5/2024,Rainfed,Klein Karoo Seed Marketing Zimbabwe K2 Seed,Private,3
-12.465,26.189999999999998,2023,2,G072,2,0,143,47.663333333333334,48.333333333333336,111.33333333333333,2,0,1,42.99666666666666,16.516666666666666,1393.2966666666666,1,1,1,1,1,1,2,1,1,1.6666666666666667,0,1.3333333333333333,NA,NA,-12.423,26.217,1326,Zambia,E0285,L0136,Purple,Tawny,12/31/2023,5/5/2024,Rainfed,Klein Karoo Seed Marketing Zimbabwe K2 Seed,Private,3
-12.465,26.189999999999998,2023,2,G076,2,0,101.33333333333333,33.776666666666664,47.666666666666664,112.66666666666667,1,0,1,29.996666666666666,16.23,766.1033333333334,1,1,1,1,1,1,1,1,1,3.3333333333333335,0,1,NA,NA,-12.423,26.217,1326,Zambia,E0285,L0136,Purple,Grey,12/31/2023,5/5/2024,Rainfed,Klein Karoo Seed Marketing Zimbabwe K2 Seed,Private,3
-12.465,26.189999999999998,2023,2,G137,2,0,188,62.666666666666664,49,104.33333333333333,1.3333333333333333,0,1,42.89,14.363333333333333,1427.8566666666668,1,1,1,1,1,1,1,1,1,1,0,1,NA,NA,-12.423,26.217,1326,Zambia,E0285,L0136,Purple,Grey,12/31/2023,5/5/2024,Rainfed,SeedCo,Private,3
-12.465,26.189999999999998,2023,2,G143,2,0,121,40.333333333333336,46,113.66666666666667,1,0,1,50.89,21.053333333333335,1640.78,1,1,1,1,1,1,1.3333333333333333,1,1.6666666666666667,1.6666666666666667,0,1,NA,NA,-12.423,26.217,1326,Zambia,E0285,L0136,White,Tawny,12/31/2023,5/12/2024,Rainfed,SeedCo,Private,3
-12.465,26.189999999999998,2023,2,G146,2,0,130.33333333333334,43.443333333333335,47,114,1,0,1,61.223333333333336,13.85,1534.8966666666665,1,1,1,1,1,1,1,1,1,1.3333333333333333,0,1,NA,NA,-12.423,26.217,1326,Zambia,E0285,L0136,Purple,Tawny,12/31/2023,5/5/2024,Rainfed,SeedCo,Private,3
-12.465,26.189999999999998,2023,2,G188,2,0,167.33333333333334,55.776666666666664,50.333333333333336,104.66666666666667,1,0,1,58.776666666666664,11.813333333333333,1363.0166666666667,1,1,1,1,1,1,1,1,1,1,0,1,NA,NA,-12.423,26.217,1326,Zambia,E0285,L0136,Purple,Tawny,12/31/2023,4/29/2024,Rainfed,International Institute of Tropical Agriculture IITA,Public,3
-12.465,26.189999999999998,2023,2,G194,2,0,232,77.33333333333333,49,104,1,0,1,46.556666666666665,12.216666666666667,1564.8666666666666,1,1,1,1,1,1,1,1,1,1,0,1,NA,NA,-12.423,26.217,1326,Zambia,E0285,L0136,Purple,Tawny,12/31/2023,5/5/2024,Rainfed,International Institute of Tropical Agriculture IITA,Public,3
-12.465,26.189999999999998,2023,2,G204,2,0,164,54.666666666666664,50.666666666666664,105.33333333333333,1,0,1,44.11333333333334,12.629999999999999,1216.18,1,1,1,1,1,1,1.6666666666666667,1,1,1,0,1,NA,NA,-12.423,26.217,1326,Zambia,E0285,L0136,Purple,Mixed,12/31/2023,4/29/2024,Rainfed,International Institute of Tropical Agriculture IITA,Public,3
-12.465,26.189999999999998,2023,2,G214,2,0,214.66666666666666,71.55333333333333,51,110.66666666666667,2.3333333333333335,0,1,49.553333333333335,12.59,1470.2833333333333,1,1,1,1,1,1,1,1,1,1.3333333333333333,0,1,NA,NA,-12.423,26.217,1326,Zambia,E0285,L0136,Purple,Tawny,12/31/2023,5/5/2024,Rainfed,International Institute of Tropical Agriculture IITA,Public,3
-12.465,26.189999999999998,2023,2,G215,2,0,240.33333333333334,80.11,50.333333333333336,109.33333333333333,2.3333333333333335,0,1,56.776666666666664,12.536666666666667,1672.2266666666667,1,1,1,1,1,1,1,1,1,1,0,1,NA,NA,-12.423,26.217,1326,Zambia,E0285,L0136,Purple,Tawny,12/31/2023,5/12/2024,Rainfed,International Institute of Tropical Agriculture IITA,Public,3
-12.465,26.189999999999998,2023,2,G216,2,0,120.66666666666667,40.223333333333336,48.666666666666664,114.66666666666667,1,0,1,47.78,19.506666666666668,1412.7733333333333,1,1,1,1,1,1,4,1,1,1.3333333333333333,0,1,NA,NA,-12.423,26.217,1326,Zambia,E0285,L0136,White,Tawny,12/31/2023,5/5/2024,Rainfed,International Institute of Tropical Agriculture IITA,Public,3
-12.465,26.189999999999998,2023,2,G219,2,0,134.66666666666666,44.89,49,115.66666666666667,1,0,1,48.666666666666664,18.25,1594.0833333333333,1,1,1,1,1,1,2.6666666666666665,1,1.3333333333333333,1.6666666666666667,0,1,NA,NA,-12.423,26.217,1326,Zambia,E0285,L0136,White,Tawny,12/31/2023,5/5/2024,Rainfed,International Institute of Tropical Agriculture IITA,Public,3
-12.465,26.189999999999998,2023,2,G233,2,0,176.33333333333334,58.776666666666664,44.666666666666664,112.66666666666667,1.3333333333333333,0,1,59.223333333333336,16.546666666666667,1782.4733333333334,1,1.3333333333333333,1,1,1,1,1,1,1,1,0,1,NA,NA,-12.423,26.217,1326,Zambia,E0285,L0136,White,Tawny,12/31/2023,5/12/2024,Rainfed,International Institute of Tropical Agriculture IITA,Public,3
-12.465,26.189999999999998,2023,2,G235,2,0,228,76,49,105,2,0,1,47.67,12.953333333333333,1467.5533333333333,1,1,1,1,1,1,1,1,1,1,0,1,NA,NA,-12.423,26.217,1326,Zambia,E0285,L0136,Purple,Tawny,12/31/2023,4/29/2024,Rainfed,International Institute of Tropical Agriculture IITA,Public,3
-12.465,26.189999999999998,2023,2,G244,2,0,172.33333333333334,57.443333333333335,50.666666666666664,105,2,0,1,62.333333333333336,13.926666666666666,749.3,1,1,1,1,1,1,2,1,1,1.3333333333333333,0,1,NA,NA,-12.423,26.217,1326,Zambia,E0285,L0136,Purple,Mixed,12/31/2023,5/5/2024,Rainfed,International Institute of Tropical Agriculture IITA,Public,3
-12.465,26.189999999999998,2023,2,G245,2,0,205,68.33333333333333,51.666666666666664,109.33333333333333,1,0,1,53.88666666666666,12.933333333333334,1559.7666666666667,1,1,1,1,1,1,1,1,1,1,0,1,NA,NA,-12.423,26.217,1326,Zambia,E0285,L0136,Purple,Tawny,12/31/2023,5/12/2024,Rainfed,International Institute of Tropical Agriculture IITA,Public,3
